Category,PI Name,Proposal Number,Time,Title,Year
NORMAL GALAXIES,SILVIA PELLEGRINI,02600286,50.0,ORIGIN OF THE HARD EMISSION IN THE OPTICALLY INACTIVE E GALAXYIC4296 FROM HIGH RESOLUTION X-RAY AND RADIO OBSERVATIONS,2002
NORMAL GALAXIES,DONG-WOO KIM,02600343,30.0,THE X-RAY STRUCTURE OF THE ARCHETYPAL MERGER NGC 1316,2002
NORMAL GALAXIES,FRANCESCO DAMIANI,02600453,100.0,THE GIANT EXTRAGALACTIC STAR-FORMING REGION NGC 604,2002
NORMAL GALAXIES,LAURENCE JONES,02600462,15.0,"THE X-RAY STRUCTURE OF OLD, FOSSIL GALAXY GROUPS",2002
NORMAL GALAXIES,Q. DANIEL WANG,02600517,60.0,X-RAY OBSERVATIONS OF EDGE-ON DISK GALAXIES WITH RADIO HALOS,2002
NORMAL GALAXIES,TIMOTHY ROBERTS,02600539,40.0,PROBING THE NATURE OF SUPER-LUMINOUS X-RAY SOURCES IN NEARBYGALAXIES,2002
NORMAL GALAXIES,TIMOTHY HECKMAN,02600546,120.0,STARBURST-DRIVEN OUTFLOWS AND THE EVOLUTION OF DWARF GALAXIES,2002
NORMAL GALAXIES,TIMOTHY HECKMAN,02600550,235.0,THE X-RAY PROPERTIES OF ULTRALUMINOUS GALAXIES: COSMOLOGICALIMPLICATIONS,2002
NORMAL GALAXIES,DAVID STRICKLAND,02600564,90.0,STARBURST-NUCLEUS OUTFLOW CONES: UNDERSTANDING THE ORIGIN OFX-RAY EMISSION IN GALACTIC SUPERWINDS,2002
NORMAL GALAXIES,JIMMY IRWIN,02600578,36.0,THE VERY FAINTEST X-RAY FAINT EARLY-TYPE GALAXIES,2002
NORMAL GALAXIES,JOHN STOCKE,02600699,15.0,VERY ISOLATED ELLIPTICAL GALAXIES: MERGER REMNANTS?,2002
NORMAL GALAXIES,ANDREW READ,02600706,90.0,THE EVOLUTION OF GAS EJECTION FROM MERGING GALAXIES,2002
NORMAL GALAXIES,ROSANNE DI STEFANO,02600733,135.0,2001: A SPACE CENSUS  SUPERSOFT X-RAY SOURCES AND OTHER X-RAYSOURCES IN M31,2002
NORMAL GALAXIES,ANDREA PRESTWICH,02600758,547.0,THE X-RAY POINT SOURCE POPULATION IN SPIRAL GALAXIES,2002
NORMAL GALAXIES,ANN ZABLUDOFF,02600824,25.0,CHANDRA OBSERVATIONS OF A DIFFERENT CLASS OF ELLIPTICAL GALAXIES,2002
NORMAL GALAXIES,THOMAS STATLER,02600844,78.0,YOUNG ELLIPTICAL GALAXIES AND THE EVOLUTION OF THE HOTINTERSTELLAR MEDIUM,2002
NORMAL GALAXIES,RAYMOND WHITE III,02600891,120.0,ELLIPTICALS WITH DISCREPANT GASEOUS & STELLAR METALLICITIES,2002
NORMAL GALAXIES,WILLIAM FORMAN,02600916,64.0,IN SEARCH OF ``NORMAL'' ELLIPTICAL GALAXIES,2002
NORMAL GALAXIES,CRYSTAL MARTIN,02600930,80.0,STELLAR FEEDBACK AND THE EVOLUTION OF DWARF GALAXIES,2002
NORMAL GALAXIES,JOEL BREGMAN,02600556,98.0,GALACTIC WINDS AND COOLING FLOWS IN ELLIPTICAL GALAXIES,2002
ACTIVE GALAXIES AND QUASARS,ANDREW FABIAN,02700020,20.0,A CLUSTER AROUND 3C294,2002
ACTIVE GALAXIES AND QUASARS,ALBERT BRINKMAN,02700029,120.0,SOFT X-RAY ABSORPTION IN NGC 4593,2002
ACTIVE GALAXIES AND QUASARS,PETER PREDEHL,02700032,40.0,THE EXCEPTIONAL X-RAY PROPERTIES OF THE ULIRG NGC 6240,2002
 ACTIVE GALAXIES AND QUASARS,PETER PREDEHL,02700033,100.0,NGC 3227: PROPERTIES OF THE WARM ABSORBER,2002
ACTIVE GALAXIES AND QUASARS,ANDREW FABIAN,02700016,10.0,SCATTERED EMISSION FROM THE SEYFERT 2 GALAXY IC2560,2002
ACTIVE GALAXIES AND QUASARS,ANDREW FABIAN,02700015,17.0,THE NATURE OF THE EXTENDED X-RAY EMISSION AROUND THE QUASAR3C281,2002
ACTIVE GALAXIES AND QUASARS,PETER PREDEHL,02700034,60.0,SEARCH FOR AN IONIZED ACCRETION DISK IN THE AGN 1ES1927+654,2002
ACTIVE GALAXIES AND QUASARS,ANDREW FABIAN,02700018,20.0,THE NATURE OF THE X-RAY EMISSION FROM THE RADIO QUASAR 3C9,2002
ACTIVE GALAXIES AND QUASARS,ANDREW FABIAN,02700019,10.0,THE NATURE OF THE X-RAY EMISSION FROM THE RADIO SOURCE 0902+343,2002
ACTIVE GALAXIES AND QUASARS,CLAUDE CANIZARES,02700048,280.0,HETG OBSERVATIONS OF SEYFERT GALAXIES AND A QUASAR,2002
ACTIVE GALAXIES AND QUASARS,STEPHEN MURRAY,02700083,100.0,A HIGH RESOLUTION X-RAY SPECTRUM OF THE NUCLEUS OF CENTAURUS A,2002
ACTIVE GALAXIES AND QUASARS,STEPHEN MURRAY,02700092,50.0,GPS QUASARS AND THE SURROUNDING HOT MEDIUM,2002
ACTIVE GALAXIES AND QUASARS,D CRENSHAW,02700128,140.0,DETERMINING THE NATURE OF THE VARIABLE ABSORPTION IN AGN:MONITORING NGC 3783 WITH HST & CHANDRA,2002
ACTIVE GALAXIES AND QUASARS,ANDREW WILSON,02700131,178.0,STUDIES OF RADIO JETS AND THE NARROW LINE REGIONS OF ACTIVEGALAXIES,2002
ACTIVE GALAXIES AND QUASARS,GORDON GARMIRE,02700124,50.0,FOLLOW - UP ON CHANDRA SURVEY OF GRAVITATIONAL LENSES FORTIME-DELAY MEASUREMENTS,2002
 ACTIVE GALAXIES AND QUASARS,GORDON GARMIRE,02700058,16.0,THE X-RAY PROPERTIES OF LOW-LUMINOSITY ACTIVE GALACTIC NUCLEI INNEARBY GALAXIES,2002
ACTIVE GALAXIES AND QUASARS,STEPHEN MURRAY,02700087,25.0,X-RAY LUMINOUS STARBURST GALAXY ARP299,2002
ACTIVE GALAXIES AND QUASARS,GORDON GARMIRE,02700063,35.0,CHANDRA OBSERVATIONS OF GRAVITATIONALLY LENSED QUASARS WITHINTRINSIC ABSORPTION,2002
ACTIVE GALAXIES AND QUASARS,TRACEY TURNER,02700170,200.01,GAS DYNAMICS AROUND THE BLACK HOLE IN NGC 3516,2002
ACTIVE GALAXIES AND QUASARS,WILLIAM BRANDT,02700186,30.0,AN X-RAY STUDY OF THE MOST DISTANT QUASARS FROM THE SLOANDIGITAL SKY SURVEY,2002
ACTIVE GALAXIES AND QUASARS,TAHIR YAQOOB,02700264,60.0,SIMULTANEOUS HST AND CHANDRA OBSERVATIONS OF THE X-RAY/UVABSORBERS IN SEYFERT 1 GALAXIES,2002
ACTIVE GALAXIES AND QUASARS,TAHIR YAQOOB,02700265,160.0,DECONVOLUTION OF THE RELATIVISTIC FE-K LINES IN SEYFERT 1GALAXIES AND PHYSICS FROM THE NARROW EMISSION COMPONENT,2002
ACTIVE GALAXIES AND QUASARS,IAN GEORGE,02700294,850.0,DETERMINING THE NATURE OF THE VARIABLE ABSORPTION IN NGC 3783WITH CHANDRA/HST,2002
ACTIVE GALAXIES AND QUASARS,DIANA WORRALL,02700363,355.1,X-RAY STRUCTURES IN AND AROUND POWERFUL RADIO SOURCES,2002
ACTIVE GALAXIES AND QUASARS,WILLIAM BRANDT,02700372,105.0,PUBLIC OBSERVATIONS OF A WELL-DEFINED SAMPLE OF BAL QSOS FROMTHE LARGE BRIGHT QUASAR SURVEY: REMOVING THE BARRIERS,2002
ACTIVE GALAXIES AND QUASARS,ILARIA CAGNONI,02700384,15.0,UNDERSTANDING THE NATURE OF ROSAT BFS,2002
ACTIVE GALAXIES AND QUASARS,KIMBERLY WEAVER,02700413,80.0,FIGHTING THE AGN UNIFICATION BATTLE WITH CHANDRA,2002
ACTIVE GALAXIES AND QUASARS,SHIN MINESHIGE,02700421,80.0,AN X-RAY MICROLENSING TEST OF THE AU-SCALE CENTRAL STRUCTURE OFTHE QUADRUPLE QUASAR 2237+0305,2002
ACTIVE GALAXIES AND QUASARS,MARTIN HARDCASTLE,02700438,150.0,MAGNETIC FIELD STRENGTH IN THE HOTSPOTS OF RADIO GALAXIES &QUASARS: SYNCHROTRON SELF-COMPTON EMISSION & EQUIPARTITION,2002
ACTIVE GALAXIES AND QUASARS,GIANFRANCO BRUNETTI,02700484,90.0,INVERSE COMPTON SCATTERING IN QUASAR RADIO LOBES AND THESPECTRUM OF RELATIVISTIC ELECTRONS,2002
ACTIVE GALAXIES AND QUASARS,RITA SAMBRUNA,02700500,160.0,AN UNBIASED SURVEY OF X-RAY AND OPTICAL EMISSION FROM EXTENDEDRADIO JETS IN AGN,2002
ACTIVE GALAXIES AND QUASARS,MARTIN HARDCASTLE,02700512,50.0,THE ENVIRONMENT OF THE INNER JETS IN 3C31: TESTING DECELERATIONMODELS,2002
ACTIVE GALAXIES AND QUASARS,PHIL UTTLEY,02700521,50.0,AN IMAGING OBSERVATION OF NGC 4051 IN THE LOW STATE,2002
ACTIVE GALAXIES AND QUASARS,MARIA SANTOS-LLEO,02700561,30.0,STARBURST-AGN CONNECTION: CIRCUMNUCLEAR STAR FORMATION INSEYFERT 2,2002
ACTIVE GALAXIES AND QUASARS,STEVEN KAHN,02700606,140.0,HIGH RESOLUTION IMAGING SPECTROSCOPY OF THE SEYFERT 2 GALAXY NGC4507,2002
ACTIVE GALAXIES AND QUASARS,BELINDA WILKES,02700581,73.7,RED QUASARS AND THE X-RAY BACKGROUND,2002
ACTIVE GALAXIES AND QUASARS,GRZEGORZ MADEJSKI,02700592,60.0,CHANDRA OBSERVATIONS OF THE BRIGHT SEYFERT 1 GALAXY IC 4329A,2002
ACTIVE GALAXIES AND QUASARS,MARK BIRKINSHAW,02700703,30.0,SYNCHROTRON SELF-COMPTON X-RAYS FROM OPTICAL JETS IN ACTIVEGALACTIC NUCLEI,2002
ACTIVE GALAXIES AND QUASARS,JILL BECHTOLD,02700726,25.0,SURVEY OF RADIO QUIET Z>4 QUASARS,2002
ACTIVE GALAXIES AND QUASARS,SMITA MATHUR,02700728,500.0,FINDING THE BARYONS IN THE LOW REDSHIFT UNIVERSE.,2002
ACTIVE GALAXIES AND QUASARS,NANCY LEVENSON,02700785,70.0,USING CHANDRA TO ELUCIDATE THE STARBURST-AGN CONNECTION,2002
ACTIVE GALAXIES AND QUASARS,DIANA WORRALL,02700849,31.0,HUNTING THE AGN CORES AND JETS IN FRI RADIO GALAXIES,2002
ACTIVE GALAXIES AND QUASARS,ANDREAS ZEZAS,02700851,40.0,THE X-RAY EMISSION OF COMPOSITE GALAXIES,2002
ACTIVE GALAXIES AND QUASARS,NAOKI Isobe,02700664,547.1,EXPLORING INVERSE COMPTON X-RAYS FROM LOBES OF RADIO GALAXIES,2002
ACTIVE GALAXIES AND QUASARS,GIUSEPPINA FABBIANO,02700669,60.0,LOW-LUMINOSITY RADIO LOUD AGN IN NEARBY ELLIPTICALS WITHDYNAMICAL NUCLEAR MBHS,2002
ACTIVE GALAXIES AND QUASARS,ANDREAS ZEZAS,02700723,60.0,CHANDRA OBSERVATIONS OF NEARBY LLAGN: STARBURSTS OR AGNS ?,2002
ACTIVE GALAXIES AND QUASARS,GIORGIO MATT,02708043,5.0,THE ORIGIN OF THE DRAMATIC FLUX AND SPECTRAL VARIABILITY IN THECIRCINUS GALAXY,2002
ACTIVE GALAXIES AND QUASARS,WILLIAM BRANDT,02708057,8.0,CHANDRA OBSERVATIONS OF THE THREE HIGHEST REDSHIFT QUASARS FROMTHE SDSS,2002
ACTIVE GALAXIES AND QUASARS,WILLIAM BRANDT,02708059,8.0,CHANDRA OBSERVATIONS OF THE THREE HIGHEST REDSHIFT QUASARS FROMTHE SDSS,2002
ACTIVE GALAXIES AND QUASARS,WILLIAM BRANDT,02708060,6.0,CHANDRA OBSERVATIONS OF THE THREE HIGHEST REDSHIFT QUASARS FROMTHE SDSS,2002
ACTIVE GALAXIES AND QUASARS,GEORGE CHARTAS,02708063,120.0,CHANDRA MONITORING OF A MICROLENSING EVENT IN MG J0414+0534,2002
CLUSTERS OF GALAXIES,ANDREW FABIAN,02800021,9.0,THE COOLING FLOW IN 4C55.16,2002
CLUSTERS OF GALAXIES,ANDREW FABIAN,02800022,15.0,THE COOLING FLOW IN A3558,2002
CLUSTERS OF GALAXIES,ANDREW FABIAN,02800026,10.0,THE COOLING FLOW IN RXJ0821.0+0752,2002
CLUSTERS OF GALAXIES,ANDREW FABIAN,02800025,10.0,THE COOLING FLOW IN A1664,2002
CLUSTERS OF GALAXIES,ANDREW FABIAN,02800024,10.0,THE COOLING FLOW IN RXJ1532.9+3021,2002
CLUSTERS OF GALAXIES,ANDREW FABIAN,02800023,7.0,THE COOLING FLOW IN PKS1404-267,2002
CLUSTERS OF GALAXIES,CLAUDE CANIZARES,02800036,184.0,HETG OBSERVATIONS OF THE DISTANT MASSIVE COOLING FLOW ZW3146,2002
CLUSTERS OF GALAXIES,STEPHEN MURRAY,02800079,30.0,CHANDRA OBSERVATIONS OF THE COOLING FLOW CLUSTER ABELL 1068,2002
CLUSTERS OF GALAXIES,STEPHEN MURRAY,02800085,90.0,DEEP X-RAY IMAGE OF ABELL 2163,2002
CLUSTERS OF GALAXIES,LEON VANSPEYBROECK,02800088,80.0,"DETERMINATION OF H0 AND Q0, 2000 PART 2",2002
CLUSTERS OF GALAXIES,LEON VANSPEYBROECK,02800089,4001.6,"DETERMINATION OF H0 AND Q0, 2000 PART 1",2002
CLUSTERS OF GALAXIES,ANDREW FABIAN,02800125,10.0,THE COOLING FLOW IN SERSIC 159-03,2002
CLUSTERS OF GALAXIES,STEPHEN MURRAY,02800104,40.0,CHANDRA OBSERVATIONS OF THE COOLING FLOW CLUSTER A478,2002
CLUSTERS OF GALAXIES,ALASTAIR EDGE,02800143,39.0,THE INTERACTION BETWEEN RADIO GALAXIES AND ICM IN THE CORES OFCLUSTERS,2002
CLUSTERS OF GALAXIES,SABINE SCHINDLER,02800145,22.0,"NEWLY DISCOVERED MASSIVE, MODERATE REDSHIFT X-RAY CLUSTERS OFGALAXIES",2002
CLUSTERS OF GALAXIES,CRAIG SARAZIN,02800150,36.0,FILAMENTARY RADIO RELICS AND MERGERS IN CLUSTERS OF GALAXIES,2002
CLUSTERS OF GALAXIES,CRAIG SARAZIN,02800171,56.0,MERGER SHOCKS IN CLUSTERS OF GALAXIES,2002
CLUSTERS OF GALAXIES,CALEB SCHARF,02800225,25.0,THE VARIATION OF BARYON FRACTIONS AMONGST GALAXY CLUSTERS: THECASE OF ABELL 1204,2002
CLUSTERS OF GALAXIES,JOSEPH MOHR,02800251,20.0,INTRACLUSTER MEDIUM DEPLETION AND COOLING FLOW SURVIVAL DURING ACLUSTER MERGER IN ABELL 1644,2002
CLUSTERS OF GALAXIES,Q. DANIEL WANG,02800347,80.0,ACTIVE GALAXIES AND THEIR IGM ENVIRONS IN THE LARGE-SCALE A2125COMPLEX AT Z=0.25,2002
CLUSTERS OF GALAXIES,J. JERNIGAN,02800369,60.0,ACIS-S/HETG OBSERVATIONS OF THE CENTRAL REGION OF THE HYDRA ACLUSTER OF GALAXIES,2002
CLUSTERS OF GALAXIES,MEGAN DONAHUE,02800376,98.0,HIGH-REDSHIFT CLUSTERS AND CLASSICAL DOUBLES WITH CIGAR-SHAPEDRADIO BRIDGES,2002
CLUSTERS OF GALAXIES,JOHN STOCKE,02800388,30.0,COOLING FLOWS WITHOUT CENTRAL RADIO SOURCES?,2002
CLUSTERS OF GALAXIES,LAURENCE DAVID,02800457,85.0,THE HYDRODYNAMICS OF MERGING CLUSTERS OF GALAXIES,2002
CLUSTERS OF GALAXIES,STEVEN ALLEN,02800458,10.0,CHANDRA AND HST OBSERVATIONS OF THE BRIGHTEST CLUSTER LENSES,2002
CLUSTERS OF GALAXIES,CRAIG SARAZIN,02800465,53.0,THE INTERACTION BETWEEN CLUSTER CENTRAL RADIO SOURCES ANDCOOLING FLOWS,2002
CLUSTERS OF GALAXIES,TREVOR PONMAN,02800479,20.0,THE ORIGIN OF X-RAY EMISSION FROM LOW VELOCITY DISPERSION GROUPS,2002
CLUSTERS OF GALAXIES,DANIEL HARRIS,02800530,40.0,JET-INTRACLUSTER MEDIUM INTERACTIONS OF THE RADIO GALAXY 3C 129,2002
CLUSTERS OF GALAXIES,TAKAYA OHASHI,02800543,30.0,GRAVITATIONAL POTENTIAL PROFILE IN A1060CLUSTER OF GALAXIES,2002
CLUSTERS OF GALAXIES,RAYMOND WHITE III,02800623,40.0,GALAXY AND CLUSTER BUILDING AT Z = 2.4,2002
CLUSTERS OF GALAXIES,STEVEN KAHN,02800732,1447.5,SPECTRAL-SPATIAL DIAGNOSTICS OF THE MOST LUMINOUS X-RAY CLUSTEROF GALAXIES WITH THE HETG,2002
CLUSTERS OF GALAXIES,JAN VRTILEK,02800754,31.0,THE INTRAGROUP MEDIUM: DISTRIBUTION OF HEAVY ELEMENTS ANDINTERACTION WITH RADIO JETS,2002
CLUSTERS OF GALAXIES,BRIAN MCNAMARA,02800766,30.0,CHANDRA OBSERVATIONS OF MS0440.5+0204 & MS0839.9+2938: COOLINGFLOW CLUSTERS IN FORMATION?,2002
CLUSTERS OF GALAXIES,MAXIM MARKEVITCH,02800802,80.0,A DIFFERENTIAL X-RAY GUNN-PETERSON TEST USING A GIANT CLUSTERFILAMENT,2002
CLUSTERS OF GALAXIES,SPENCER STANFORD,02800845,375.0,A COMPLETE X-RAY CLUSTER SAMPLE AT Z > 0.8,2002
CLUSTERS OF GALAXIES,YASUSHI FUKAZAWA,02800786,20.0,SURVEY OF HARD POINT SOURCES IN GROUPS OF GALAXIES,2002
CLUSTERS OF GALAXIES,ANDREW FABIAN,02808039,20.0,REOBSERAVTION OF PKS0745-191,2002
 EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,GORDON GARMIRE,02900068,271.0,HDF NORTH SURVEY,2002
EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,STEPHEN MURRAY,02900078,105.0,LOCKMAN HOLE SHALLOW SURVEY,2002
 EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,GORDON GARMIRE,02900121,79.0,LYMAN ALPHA BLOBS AND A CLUSTER AT Z=3.09,2002
EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,STEPHEN MURRAY,02900084,110.0,DIFFERENTIAL X-RAY GUNN-PETERSON TEST,2002
EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,RICHARD MUSHOTZKY,02900126,168.0,CHANDRA OBSERVATIONS OF THE DEEP ISO FIELD,2002
EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,WILLIAM BRANDT,02900196,495.0,THE CHANDRA DEEP SURVEY OF THE HUBBLE DEEP FIELD NORTH (HDF-N)AREA,2002
EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,IAN MCHARDY,02900307,120.0,A COMBINED CHANDRA/XMM ATTACK ON THE ASTROPHYSICS OF THE HARDX-RAY BACKGROUND.,2002
EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,DAVID THOMPSON,02900395,30.0,A DEEP X-RAY SURVEY FOR ACTIVE GALACTIC NUCLEI IN THE EXTREMELYRED GALAXY POPULATION,2002
EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,FREDERIK PAERELS,02900468,100.0,DIRECT DETECTION OF COSMOLOGICAL DUST,2002
EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,TOM SHANKS,02900478,100.0,"THE NATURE OF NARROW-LINE, FIR-LUMINOUS, X-RAY GALAXIES",2002
EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,TOM SHANKS,02900499,75.0,THE ORIGIN OF THE X-RAY BACKGROUND: A CHANDRA OBSERVATION OF THEHERSCHEL DEEP FIELD.,2002
EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,JOEL BREGMAN,02900563,125.0,DIFFUSE X-RAY EMISSION FROM THE MISSING BARYONS IN THE UNIVERSE,2002
EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,MARTIN ELVIS,02900649,100.0,USING HIGH Z CLUSTERS AS LENSES FOR VERY FAINT SOURCE STUDIESWITH CHANDRA,2002
EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,NAOMI OTA,02900778,60.0,X-RAY SEARCH FOR MISSING BARYON,2002
EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,YOSHIHIRO UEDA,02900892,40.0,CHANDRA OBSERVATION OF HARD X-RAY SOURCES DISCOVERED WITH ASCA,2002
GALACTIC DIFFUSE EMISSION AND SURVEYS,Q. DANIEL WANG,02910585,360.0,CHANDRA SURVEY OF THE GALACTIC RIDGE AROUND THE MILKY WAY CENTER,2002
GALACTIC DIFFUSE EMISSION AND SURVEYS,JOHN ARABADJIS,02910627,40.0,THE MOLECULAR FRACTION AND ABUNDANCES OF GAS IN THE GALAXY,2002
GALACTIC DIFFUSE EMISSION AND SURVEYS,KEN EBISAWA,02910799,100.0,ORIGIN OF THE DIMMEST X-RAY SOURCES ON THE GALACTIC PLANE ANDGALACTIC DIFFUSE EMISSION,2002
GALACTIC DIFFUSE EMISSION AND SURVEYS,MARTIN WEISSKOPF,02910818,80.2,A SURVEY OF X-RAY SELECTED SNR CANDIDATES,2002
