Category,PI Name,Proposal Number,Time,Title,Year
NORMAL GALAXIES,STEPHEN MURRAY,01600065,74.0,NGC5128: BINARY SOURCES IN THE NEAREST ELLIPTICAL GALAXY,2001
NORMAL GALAXIES,STEPHEN MURRAY,01600133,58.0,EARLY TYPE GALAXIES,2001
NORMAL GALAXIES,RICHARD MUSHOTZKY,01600145,322.28,BRIGHT ELLIPTICAL GALAXIES AND HIGH REDSHIFT CLUSTERS,2001
ACTIVE GALAXIES AND QUASARS,IAN EVANS,01700171,60.0,THE CENTAURUS A FILAMENTS: PROBING A JET/ISM INTERACTION,2001
ACTIVE GALAXIES AND QUASARS,MICHAEL ERACLEOUS,01700178,85.0,IN SEARCH OF THE CENTRAL ENGINES OF LINERS,2001
ACTIVE GALAXIES AND QUASARS,XIAOYANG XIA,01700217,50.0,ACIS-I OBSERVATIONS OF THE MOST X-RAY LUMINOUS DWARF SEYFERTGALAXY MRK 273X,2001
ACTIVE GALAXIES AND QUASARS,GERALD CECIL,01700250,150.0,MAPPING HIGH-VELOCITY SHOCKS ALONG THE JETS OF NGC 4258,2001
ACTIVE GALAXIES AND QUASARS,TRACEY TURNER,01700320,80.0,THE XUV SPECTRUM OF SEYFERT 1 GALAXIES,2001
ACTIVE GALAXIES AND QUASARS,KIRPAL NANDRA,01700358,80.0,PROBING RELATIVISTIC OUTFLOWS IN EXTREME NLS1,2001
ACTIVE GALAXIES AND QUASARS,PAUL GREEN,01700369,37.6,LIFTING THE SHROUD AROUND BROAD ABSORPTION LINE QSOS: AN AXAFSURVEY,2001
ACTIVE GALAXIES AND QUASARS,SHIN MINESHIGE,01700376,60.0,AN X-RAY MICROLENSING TEST OF THE AU-SCALE CENTRAL STRUCTURE OFTHE QUADRUPLE QUASAR 2237+0305 (EINSTEIN CROSS),2001
ACTIVE GALAXIES AND QUASARS,GIANFRANCO BRUNETTI,01700398,20.0,THE X-RAY COMPLEX STRUCTURE OF THE POWERFUL RADIOGALAXY 3C 219,2001
ACTIVE GALAXIES AND QUASARS,MARTIN HARDCASTLE,01700411,50.0,X-RAY EMISSION FROM THE OPTICAL JET OF THE RADIO GALAXY 3C 66B:TESTING THEORIES OF PARTICLE ACCELERATION,2001
ACTIVE GALAXIES AND QUASARS,MARTIN HARDCASTLE,01700412,50.0,THE MAGNETIC FIELD STRENGTH IN THE RADIO HOT SPOT OF 3C 123:SYNCHROTRON SELF-COMPTON EMISSION AND EQUIPARTITION,2001
ACTIVE GALAXIES AND QUASARS,Kai Otterbein,01700423,425.3,AN X-RAY SIGNATURE OF THE RADIO JET OF 3C 390.3,2001
ACTIVE GALAXIES AND QUASARS,HAGAI NETZER,01700454,50.0,EMISSION-LINE SPECTROSCOPY OF NGC 3516,2001
ACTIVE GALAXIES AND QUASARS,FREDERICK HAMANN,01700484,40.0,RECONCILING UV AND X-RAY OBSERVATIONS OF BALQSO WINDS,2001
ACTIVE GALAXIES AND QUASARS,FREDERICK HAMANN,01700486,50.0,"THE ULTRA-HIGH VELOCITY (-56,000 KM/S) ABSORBER IN THE QSOPG2302+029",2001
ACTIVE GALAXIES AND QUASARS,MARK BIRKINSHAW,01700490,35.0,SOLVING THE PROBLEM OF THE CORE STRUCTURES AND SPECTRA OF NEARBYRADIO GALAXIES NGC 6251 AND NGC 4261,2001
ACTIVE GALAXIES AND QUASARS,MARTIN WARD,01700493,50.0,UNDERSTANDING THE AGN/STARBURST CONNECTION AT HIGH LUMINOSITIES,2001
ACTIVE GALAXIES AND QUASARS,TAHIR YAQOOB,01700543,80.0,"TIME RESOLVED SPECTROSCOPY, HIGH SENSITIVITY POWER SPECTRUM \& ASEARCH FOR THE X-RAY QPO IN NGC 5548",2001
ACTIVE GALAXIES AND QUASARS,DIANA WORRALL,01700549,255.1,EXTENDED AND COMPACT X-RAY EMISSION IN DISTANT RADIO GALAXIES,2001
ACTIVE GALAXIES AND QUASARS,Joseph Pesce,01700568,31.59,THE X-RAY CLUSTER ENVIRONMENT OF BLAZARS,2001
ACTIVE GALAXIES AND QUASARS,MARK BIRKINSHAW,01700598,10.0,STRUCTURES AND SPECTRA OF HOT GAS AROUND NEARBY BL LAC OBJECTS,2001
ACTIVE GALAXIES AND QUASARS,JUERGEN KERP,01700599,40.0,THE X-RAY JET AND HALO OF NGC 6251,2001
ACTIVE GALAXIES AND QUASARS,SALLY LAURENT-MUEHLEISEN,01700615,15.0,DO BL LAC OBJECTS WEAR X-RAY HALOS?,2001
ACTIVE GALAXIES AND QUASARS,MICHAEL BROTHERTON,01700624,25.0,X-RAYS FROM RADIO-LOUD BROAD ABSORPTION LINE QSOS,2001
ACTIVE GALAXIES AND QUASARS,DIANA WORRALL,01700639,26.0,HUNTING THE AGN CORES IN FR1 RADIO GALAXIES,2001
ACTIVE GALAXIES AND QUASARS,WILLIAM BRANDT,01700640,80.0,AXAF GRATING SPECTROSCOPY OF THE BRIGHT AND COMPLEX SEYFERT 1GALAXY NGC 4051,2001
ACTIVE GALAXIES AND QUASARS,IAN GEORGE,01700650,50.0,SPECTROSCOPY OF THE IONIZED GAS IN NGC 3227,2001
ACTIVE GALAXIES AND QUASARS,PAUL GREEN,01700656,80.0,WIDE SEPARATION QUASARS: PAIRS OR LENSES?,2001
ACTIVE GALAXIES AND QUASARS,KAREN LEIGHLY,01700702,100.0,HETG OBSERVATIONS OF EXTREME NARROW-LINE SEYFERT 1 GALAXIES,2001
ACTIVE GALAXIES AND QUASARS,KAREN LEIGHLY,01700703,50.0,HETG OBSERVATION OF AN UNUSUAL SPECTRAL FEATURE IN THENARROW-LINE SEYFERT 1 GALAXY ARK 564,2001
ACTIVE GALAXIES AND QUASARS,GRZEGORZ MADEJSKI,01700726,50.0,X-RAY OBSERVATIONS OF THE MEGAMASER SEYFERT 2 GALAXY NGC 4945,2001
ACTIVE GALAXIES AND QUASARS,JILL BECHTOLD,01700742,38.0,X-RAY ABSORPTION IN MODERATE REDSHIFT DAMPED LYMAN ALPHAGALAXIES,2001
ACTIVE GALAXIES AND QUASARS,FABRIZIO FIORE,01700746,20.0,IMAGING OF 2 NARROW LINE TYPE 1 AGN,2001
ACTIVE GALAXIES AND QUASARS,DAVID CLEMENTS,01700748,60.0,AXAF INVESTIGATION OF THE ARCHETYPAL ULIRG: ARP 220,2001
ACTIVE GALAXIES AND QUASARS,PAULINA LIRA,01700766,50.0,X-RAY OBSERVATION OF THE NEAREST LINERS AND SEYFERT GALAXIES,2001
ACTIVE GALAXIES AND QUASARS,STEVEN KAHN,01700862,100.0,THE SOFT X-RAY EMISSION LINE SPECTRUM OF MARKARIAN 3,2001
ACTIVE GALAXIES AND QUASARS,PAOLO COPPI,01700863,75.0,A STUDY OF THE EXTENDED EMISSION AROUND BRIGHT BLAZAR AGN'S,2001
ACTIVE GALAXIES AND QUASARS,JILL BECHTOLD,01700871,20.0,SURVEY OF RADIO QUIET $Z>4$ QUASARS,2001
ACTIVE GALAXIES AND QUASARS,Alexei Filippenko,01700918,20.0,TESTING THE AGN PRARDIGM IN THE MICRO-QUASAR NGC 4395,2001
ACTIVE GALAXIES AND QUASARS,KIMBERLY WEAVER,01700924,50.0,INVESTIGATING THE X-RAY PROPERTIES OF AN AGN-DRIVEN OUTFLOW INNGC 2110,2001
ACTIVE GALAXIES AND QUASARS,DAVID TURNSHEK,01700946,60.0,THE METAL ABUNDANCES IN LOW-REDSHIFT DAMPED LY-ALPHA GALAXIES,2001
ACTIVE GALAXIES AND QUASARS,RICK EDELSON,01700851,75.0,LETG SPECTROSCOPY OF THE MKN 478: THE BRIGHTEST NARROW-LINESEYFERT 1 IN THE SOFT X-RAY SKY,2001
ACTIVE GALAXIES AND QUASARS,OMAR ALMAINI,01700800,150.0,THE HIDDEN UNIVERSE - AXAF OBSERVATIONS OF A DEEP INFRAREDSURVEY,2001
ACTIVE GALAXIES AND QUASARS,PETER PREDEHL,01700006,10.0,A PRECISE MEASUREMENT OF THE POSITION OF THE SOURCE OF GIANT ANDRAPID VARIABILITY IN THE NLS1 13224-3809,2001
ACTIVE GALAXIES AND QUASARS,ALBERT BRINKMAN,01700008,246.7,OBSERVATIONS OF BRIGHT ACTIVE GALACTIC NUCLEI WITH LETGS,2001
ACTIVE GALAXIES AND QUASARS,CLAUDE CANIZARES,01700027,433.58,HETG OBSERVATIONS OF VARIOUS ACTIVE GALACTIC NUCLEI,2001
ACTIVE GALAXIES AND QUASARS,ANDREW WILSON,01700033,70.0,STUDIES OF RADIO JETS AND THE NARROW LINE REGIONS,2001
ACTIVE GALAXIES AND QUASARS,ANDREW WILSON,01700035,335.5,STUDIES OF RADIO JETS AND THE NARROW LINE REGIONS,2001
ACTIVE GALAXIES AND QUASARS,GORDON GARMIRE,01700041,50.0,ACIS IMAGING OF THE STARBURST GALAXY M82,2001
ACTIVE GALAXIES AND QUASARS,GORDON GARMIRE,01700052,210.0,ACIS STUDY OF GRAVITATIONALLY LENSED QUASARS,2001
ACTIVE GALAXIES AND QUASARS,GORDON GARMIRE,01700053,130.0,ACIS GRATING SPECTROSCOPY OF SEYFERT GALAXIES,2001
ACTIVE GALAXIES AND QUASARS,STEPHEN MURRAY,01700063,74.0,HIGH REDSHIFT QUASAR SPECTRA,2001
ACTIVE GALAXIES AND QUASARS,STEPHEN MURRAY,01700064,29.0,EXTENDED EMISSION AROUND A GIGAHERTZ PEAKED RADIO SOURCE,2001
ACTIVE GALAXIES AND QUASARS,STEPHEN MURRAY,01700066,15.0,THE ORIGIN OF HARD X-RAYS FROM M82,2001
ACTIVE GALAXIES AND QUASARS,GORDON GARMIRE,01700068,66.61,LOW-LUMINOSITY ACTIVE GALACTIC NUCLEI IN NEARBY GALAXIES,2001
ACTIVE GALAXIES AND QUASARS,GORDON GARMIRE,01700069,120.0,A SURVEY OF GRAVITATIONALLY LENSED QUASARS,2001
ACTIVE GALAXIES AND QUASARS,Canizares Fabian,01700124,125.0,HETG OBSERVATIONS OF VARIOUS ACTIVE GALACTIC NUCLEI,2001
ACTIVE GALAXIES AND QUASARS,STEPHEN MURRAY,01700131,30.0,OBSCURED QUASARS AND AGN,2001
ACTIVE GALAXIES AND QUASARS,STEPHEN MURRAY,01700132,20.0,EXTENDED X-RAY EMISSION AROUND NEARBY SEYFERTS,2001
ACTIVE GALAXIES AND QUASARS,STEPHEN MURRAY,01700134,39.0,STUDIES OF STARBURST GALAXIES,2001
ACTIVE GALAXIES AND QUASARS,ANTONELLA FRUSCIONE,01708015,40.0,X-RAYING THE BRIGHTEST AGN IN THE SKY WITH THE CHANDRA GRATINGS,2001
CLUSTERS OF GALAXIES,Roberto Fusco-Femiano,01800183,50.0,SEARCH FOR RECENT MERGER EVENTS IN GALAXY CLUSTERS SHOWING ARADIO HALO,2001
CLUSTERS OF GALAXIES,CRAIG SARAZIN,01800192,37.0,THE INTERACTION BETWEEN CLUSTER CENTRAL RADIO SOURCES ANDCOOLING FLOWS,2001
CLUSTERS OF GALAXIES,JOHN STOCKE,01800209,20.0,A2029: COOLING FLOW OR SHOCKED MERGER EVENT?,2001
CLUSTERS OF GALAXIES,JAMES ROSE,01800216,30.0,MERGING SUBSTRUCTURES IN NEARBY CLUSTERS OF GALAXIES,2001
CLUSTERS OF GALAXIES,DAVID DAVIS,01800225,40.0,AXAF OBSERVATIONS OF CLUSTERS WITH RADIO HALOS,2001
CLUSTERS OF GALAXIES,JOHN HOUCK,01800228,90.0,X-RAY STRUCTURE OF LENSING CLUSTERS,2001
CLUSTERS OF GALAXIES,CHRISTOPHER REYNOLDS,01800238,40.0,RADIO-GALAXY/CLUSTER INTERACTION: ACIS OBSERVATIONS OF A4059,2001
CLUSTERS OF GALAXIES,CHRIS CARILLI,01800254,40.0,AN X-RAY CLUSTER AT Z = 2.156,2001
CLUSTERS OF GALAXIES,MARK HENRIKSEN,01800257,30.0,A3266: LABORATORY FOR THE STUDY OF CLUSTER MERGERS,2001
CLUSTERS OF GALAXIES,JELLE KAASTRA,01800303,60.0,IRON LINE SPECTROSCOPY OF CLUSTERS OF GALAXIES,2001
CLUSTERS OF GALAXIES,MONIQUE ARNAUD,01800447,80.0,"A521, A CLUSTER FORMING AT THE CROSSING OF TWO FILAMENTS?",2001
CLUSTERS OF GALAXIES,MEGAN DONAHUE,01800448,496.6,THE INTRACLUSTER MEDIUM OF A MASSIVE CLUSTER AT Z=0.5,2001
CLUSTERS OF GALAXIES,STEVEN ALLEN,01800451,40.0,CLUSTER GRAVITATIONAL LENSES AND THE IMPACT OF COOLING FLOWS.,2001
CLUSTERS OF GALAXIES,CRAIG SARAZIN,01800461,40.0,"SUBCLUSTER MERGERS, RADIO RELICS, AND THE COOLING FLOW IN ABELL85",2001
CLUSTERS OF GALAXIES,GREGORY BOTHUN,01800500,50.0,HCG 90: THE FORMATION OF THE X-RAY MEDIUM?,2001
CLUSTERS OF GALAXIES,MARSHALL JOY,01800515,48.0,GALAXY CLUSTERS AS COSMOLOGICAL PROBES: DEEP X-RAY AND S-ZEFFECT IMAGING OF A1995 AND A611,2001
CLUSTERS OF GALAXIES,GERARD WILLIGER,01800520,20.0,DARK CLUSTERS AS GRAVITATIONAL LENSES,2001
CLUSTERS OF GALAXIES,Jack Burns,01800540,50.0,GALAXY WINDS VS. COOLING FLOWS IN POOR CLUSTERS,2001
CLUSTERS OF GALAXIES,WILLIAM FORMAN,01800623,50.0,TOWARDS A UNIVERSAL TEMPERATURE PROFILE AT HIGH REDSHIFT,2001
CLUSTERS OF GALAXIES,ALEXEY VIKHLININ,01800625,70.0,STUDY OF A NEW CLASS OF MASS CONCENTRATIONS IN THE UNIVERSE,2001
CLUSTERS OF GALAXIES,HARALD EBELING,01800627,2158.8,THE CLUSTER X-RAY TEMPERATURE FUNCTION AT Z>0.6,2001
CLUSTERS OF GALAXIES,YASUSHI FUKAZAWA,01800643,20.0,MEASUREMENTS OF THE ABSORPTION COLUMN DENSITY DISTRIBUTION ATTHE CENTER OF CLUSTERS OF GALAXIES,2001
CLUSTERS OF GALAXIES,DAVID HELFAND,01800677,40.0,BENT-DOUBLE RADIO GALAXIES: SIGNPOSTS FOR THE HIGH DENSITYUNIVERSE,2001
CLUSTERS OF GALAXIES,JAN VRTILEK,01800770,50.0,THE ORIGIN AND DISTRIBUTION OF HEAVY ELEMENTS IN THE COMPACTGROUP HCG 62,2001
CLUSTERS OF GALAXIES,BRIAN MCNAMARA,01800779,40.0,ACIS IMAGING OF CLUSTER COOLING FLOWS WITH THE LARGEST STARFORMATION RATES,2001
CLUSTERS OF GALAXIES,Gary Mamon,01800841,13.0,X-RAY DIAGNOSTICS OF VIRIALIZED GALAXY SYSTEMS AND THE NATURE OFCOMPACT GALAXY GROUPS,2001
CLUSTERS OF GALAXIES,ERICA ELLINGSON,01800858,3025.6,CLUSTER MASSES AT MODERATE REDSHIFTS,2001
CLUSTERS OF GALAXIES,SPENCER STANFORD,01800926,1887.2,A HAT TRICK IN THE LYNX FIELD: THE INTRACLUSTER MEDIUM AT 0.6 <Z < 1.3,2001
CLUSTERS OF GALAXIES,MICHAEL WISE,01800929,2187.3,X-RAY ABSORPTION FROM COLD GAS IN THE CLUSTER MS2137.3-2353,2001
CLUSTERS OF GALAXIES,Makoto Hattori,01800954,40.0,SPATIALLY RESOLVED X-RAY SPECTROSCOPY OF THE BEST LENSINGCLUSTER OF GALAXIES CL0024+17,2001
CLUSTERS OF GALAXIES,Makoto Hattori,01800955,40.0,X-RAY SEARCH FOR DARK GRAVITATIONAL LENSES,2001
CLUSTERS OF GALAXIES,RAYMOND WHITE III,01800962,30.0,SPATIAL DISTRIBUTION OF ABUNDANCE AND TEMPERATURE IN ABELL 496,2001
CLUSTERS OF GALAXIES,GORDON GARMIRE,01600067,40.0,THE SHAPE OF THE DARK MATTER DISTRIBUTIONIN NGC 720,2001
CLUSTERS OF GALAXIES,ANDREW FABIAN,01800010,40.0,THE COOLING FLOW IN A1795,2001
CLUSTERS OF GALAXIES,ANDREW FABIAN,01800011,30.0,THE MASSIVE COOLING FLOW IN A1835,2001
CLUSTERS OF GALAXIES,ANDREW FABIAN,01800012,40.0,THE COOLING FLOW IN A2199,2001
CLUSTERS OF GALAXIES,ANDREW FABIAN,01800013,10.0,THE MASSIVE COOLING FLOW IN A2204,2001
CLUSTERS OF GALAXIES,ANDREW FABIAN,01800014,20.0,THE MASSIVE COOLING FLOW IN A2390,2001
CLUSTERS OF GALAXIES,ANDREW FABIAN,01800015,40.0,THE COOLING FLOW IN THE PERSEUS CLUSTER,2001
CLUSTERS OF GALAXIES,ANDREW FABIAN,01800016,40.0,THE COOLING FLOW IN THE CENTAURUS CLUSTER,2001
CLUSTERS OF GALAXIES,ANDREW FABIAN,01800017,20.0,THE MASSIVE COOLING FLOW IN RXJ1347-114,2001
CLUSTERS OF GALAXIES,ANDREW FABIAN,01800019,30.0,THE MASSIVE COOLING FLOW IN PKS0745-191,2001
CLUSTERS OF GALAXIES,ANDREW FABIAN,01800020,10.0,THE MASSIVE COOLING FLOW IN IRAS09104_4109,2001
CLUSTERS OF GALAXIES,CLAUDE CANIZARES,01800026,232.06,HIGH RESOLUTION X-RAY SPECTRA OF CLUSTER COOLING FLOWS,2001
CLUSTERS OF GALAXIES,GORDON GARMIRE,01800048,1144.5,X-RAY PROPERTIES OF A HIGH-REDSHIFT CLUSTER,2001
CLUSTERS OF GALAXIES,STEPHEN MURRAY,01800056,50.0,RESOLVING THE SHOCK WAVE IN ABELL 3667,2001
CLUSTERS OF GALAXIES,STEPHEN MURRAY,01800070,40.0,A1367: A CLUSTER WITH STRUCTURE,2001
CLUSTERS OF GALAXIES,GORDON GARMIRE,01800072,145.0,ACIS STUDY OF DARK MATTER IN CLUSTERS,2001
CLUSTERS OF GALAXIES,ANDREW FABIAN,01800083,10.0,THE COOLING FLOW IN THE VIRGO CLUSTER AROUND M87,2001
CLUSTERS OF GALAXIES,STEPHEN MURRAY,01800135,71.07,MASS DISTRIBUTIONS OF RELAXED CLUSTERS,2001
CLUSTERS OF GALAXIES,LEON VANSPEYBROECK,01800146,7786.22,DETERMINATION OF H0/Q0,2001
CLUSTERS OF GALAXIES,GORDON GARMIRE,01800147,20.0,ACIS STUDY OF DARK MATTER IN CLUSTERS,2001
CLUSTERS OF GALAXIES,Van Speybroeck Murray,01800148,28.0,TEMPERATURE AND STRUCTURE OF A VERY HOT CLUSTER,2001
EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,MARTIN ELVIS,01900341,20.0,BRIGHT `BLANK FIELD 'X-RAY SOURCES,2001
EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,STEVEN SNOWDEN,01900441,100.0,"M101: DIFFUSE EMISSION, EXTENDED OBJECTS AND POINT SOURCES",2001
EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,TADAYUKI TAKAHASHI,01900686,34.0,AXAF OBSERVATION OF FAINT HARD X-RAY SOURCES DISCOVERED WITHASCA,2001
EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,Q. DANIEL WANG,01900798,50.0,NGC 4244: SHADOWING THE EXTRAGALACTIC SOFT X-RAY BACKGROUND,2001
EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,STEPHEN MURRAY,01900025,300.0,DEEP SURVEY OF THE LOCKMAN HOLE,2001
EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,GORDON GARMIRE,01900037,236.0,DEEP ACIS OBSERVATION OF THE HUBBLE DEEP FIELD,2001
EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,RICCARDO GIACCONI,01900098,342.0,ULTRA DEEP AXAF OBSERVATION WITH ACIS,2001
EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,RICCARDO GIACCONI,02900076,168.0,ULTRA DEEP AXAF OBSERVATION WITH ACIS,2001
EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,RICCARDO GIACCONI,02900378,500.0,AN ULTRADEEP SURVEY IN THE CHANDRA DEEP FIELD SOUTH,2001
GALACTIC DIFFUSE EMISSION AND SURVEYS,RANDALL SMITH,01910242,100.0,MEASURING THE AGE OF THE LOCAL BUBBLE BY OBSERVING O VII AND OVIII EMISSION TOWARDS MBM 12,2001
GALACTIC DIFFUSE EMISSION AND SURVEYS,KATSUJI KOYAMA,01910375,100.0,IS THE 6.4 KEV ISLAND SGR B2 AN X-RAY REFLECTION NEBULA ?,2001
GALACTIC DIFFUSE EMISSION AND SURVEYS,FARHAD YUSEF-ZADEH,01910566,50.0,THE ASSOCIATION OF THE HOT X-RAY GAS WITH THE NONTHERMAL RADIOARC NEAR THE GALACTIC CENTER,2001
GALACTIC DIFFUSE EMISSION AND SURVEYS,WALTER LEWIN,01910675,80.0,A STUDY OF THE POPULATIONS OF FAINT X-RAY SOURCES IN GLOBULARCLUSTERS,2001
GALACTIC DIFFUSE EMISSION AND SURVEYS,KEN EBISAWA,01910755,42.0,ORIGIN OF THE GALACTIC RIDGE X-RAY EMISSION,2001
GALACTIC DIFFUSE EMISSION AND SURVEYS,RANDALL SMITH,01910788,10.0,SURVEYING X-RAY HALOS WITH AXAF: MEASURING CLOUD TOMOGRAPHY ANDGRAIN COMPOSITION,2001
GALACTIC DIFFUSE EMISSION AND SURVEYS,John Nousek,01910666,22.0,ECLIPSES AND HALOS IN THE X-RAY PULSAR 1H0253+193,2001
