Category,PI Name,Proposal Number,Time,Title,Year
ACTIVE GALAXIES AND QUASARS,YUICHI TERASHIMA,04700410,35.0,AN X-RAY SURVEY OF RADIO-SELECTED LOW-LUMINOSITY AGNS,2004
ACTIVE GALAXIES AND QUASARS,SHAI KASPI,04700418,144.26,SEARCHING FOR HIGHLY IONIZED WARM ABSORBERS IN HIGH LUMINOSITYAGN: 4C 74.26,2004
ACTIVE GALAXIES AND QUASARS,ANNA WOLTER,04700422,100.0,THE NATURE OF THE ``COMPOSITE'' SEYFERT/STAR-FORMING GALAXIES,2004
ACTIVE GALAXIES AND QUASARS,MARTIN HARDCASTLE,04700427,50.0,MAGNETIC FIELD STRENGTHS IN THE LOBES OF FRII RADIO SOURCES,2004
ACTIVE GALAXIES AND QUASARS,GIUSEPPINA FABBIANO,04700486,135.0,QUIESCENT SUPERMASSIVE BLACK HOLES,2004
ACTIVE GALAXIES AND QUASARS,SHOBITA SATYAPAL,04700491,80.0,A CHANDRA SURVEY OF INFRARED-BRIGHT LINER GALAXIES,2004
ACTIVE GALAXIES AND QUASARS,ADAM DOBRZYCKI,04700527,10.0,"CHANDRA OBSERVATION OF HS 1603+3820 - A BRIGHT, HIGH REDSHIFTQUASAR WITH VERY RICH ASSOCIATED ABSORPTION",2004
ACTIVE GALAXIES AND QUASARS,JELLE KAASTRA,04700532,360.0,CONNECTING THE X-RAY AND UV IONIZED ABSORBERS IN MRK 279,2004
ACTIVE GALAXIES AND QUASARS,SARAH GALLAGHER,04700543,120.0,PROBING THE NUCLEAR GEOMETRY OF THE MOST LUMINOUS GALAXY IN THELOCAL UNIVERSE WITH CHANDRA,2004
ACTIVE GALAXIES AND QUASARS,BELINDA WILKES,04700553,82.9,WHY DO WE SEE BROAD LINES IN X-RAY ABSORBED AGN?,2004
ACTIVE GALAXIES AND QUASARS,CHRISTOPHER O'DEA,04700556,30.0,CHANDRA IMAGING OF A COMPLETE SAMPLE OF LOW LUMINOSITY RADIOGALAXIES:JETS VS. DISKS IN THE BLACK HOLE PARADIGM,2004
ACTIVE GALAXIES AND QUASARS,MAURO DADINA,04700574,70.0,CHANDRA AND XMM-NEWTON TO STUDY THE IONIZATION CONES OF THESEYFERT 2 GALAXY NGC 5252,2004
ACTIVE GALAXIES AND QUASARS,RITA SAMBRUNA,04700577,90.0,CHANDRA OBSERVATIONS OF A UNIFORM SAMPLE OF FRI GALAXIES,2004
ACTIVE GALAXIES AND QUASARS,ROBERTO MAIOLINO,04700592,60.0,ELUSIVE ACTIVE GALACTIC NUCLEI IN STARBURST GALAXIES,2004
ACTIVE GALAXIES AND QUASARS,JESPER RASMUSSEN,04700593,50.0,EFFECTS OF INTERGALACTIC GAS ON STARBURST WINDS,2004
ACTIVE GALAXIES AND QUASARS,JAMES REEVES,04700598,150.0,"CHANDRA SPECTROSCOPY OF THE MOST LUMINOUS NEARBY QUASAR, PDS 456",2004
ACTIVE GALAXIES AND QUASARS,CRISTIAN VIGNALI,04700635,53.0,A CHANDRA SURVEY OF THE MOST LUMINOUS QUASARS AT Z>4,2004
ACTIVE GALAXIES AND QUASARS,STEVEN KRAEMER,04700354,80.0,PROBING THE STRUCTURE OF THE NARROW-LINE REGION IN SEYFERTGALAXIES WITH CXO IMAGING SPECTROSCOPY,2004
ACTIVE GALAXIES AND QUASARS,RICHARD POGGE,04700707,34.0,ARE ALL NARROW-LINE SEYFERT 1S ULTRASOFT X-RAY SOURCES?,2004
ACTIVE GALAXIES AND QUASARS,GORDON RICHARDS,04700706,24.92,X-RAY CONSTRAINTS ON THE STRUCTURE OF THE BROAD EMISSION LINEREGION IN QUASARS,2004
ACTIVE GALAXIES AND QUASARS,ANDREW WILSON,04700768,140.0,THE X-RAY PROPERTIES OF ULTRALUMINOUS INFRARED GALAXIES (ULIGS),2004
ACTIVE GALAXIES AND QUASARS,GIOVANNI FOSSATI,04700776,60.0,WHAT KIND OF JETS DOES NATURE MAKE? X-RAY CHARACTERIZATION OFTHE FIRST FLAT SPECTRUM SAMPLE,2004
ACTIVE GALAXIES AND QUASARS,SANGEETA MALHOTRA,04700805,180.0,TYPE II QUASARS AMONG Z>4 STRONG LYMAN ALPHA SOURCES,2004
ACTIVE GALAXIES AND QUASARS,MARTIN HARDCASTLE,04700828,50.0,THE ACTIVE NUCLEUS AND 200-KPC X-RAY JET IN NGC 6251,2004
ACTIVE GALAXIES AND QUASARS,SALLY LAURENT-MUEHLEISEN,04700839,91.0,CHANDRA OBSERVATIONS OF THE FIRST SAMPLE OF RADIO-LOUD NARROWLINE SEYFERT I GALAXIES,2004
ACTIVE GALAXIES AND QUASARS,WIL VAN BREUGEL,04700841,27.0,OBSCURED HIGH REDSHIFT RADIO GALAXIES,2004
ACTIVE GALAXIES AND QUASARS,PATRICK HALL,04700849,20.0,X-RAYS FROM BROAD ABSORPTION LINE QUASARS WITH EXTREMEPROPERTIES,2004
ACTIVE GALAXIES AND QUASARS,FABRIZIO NICASTRO,04700855,200.0,HIGH RESOLUTION SPECTROSCOPY OF A BLAZAR IN OUTBURST: JETENVIRONMENT AND THE INTERGALACTIC MEDIUM,2004
ACTIVE GALAXIES AND QUASARS,TAKAMITSU MIYAJI,04700866,57.0,X-RAY TRACE OF THE EARLY RISE OF THE QUASAR POPULATION,2004
ACTIVE GALAXIES AND QUASARS,DIANA WORRALL,04700919,60.0,THE X-RAY JET IN NGC 315,2004
ACTIVE GALAXIES AND QUASARS,MARK BIRKINSHAW,04700407,55.0,THE X-RAY EMISSION MECHANISM FROM OPTICAL JETS: 3C 78,2004
ACTIVE GALAXIES AND QUASARS,PETER STRUB,04700977,19.0,AGN JETS AT HIGH REDSHIFTS: INVERSE COMPTON SCATTERING OF THECMB?,2004
ACTIVE GALAXIES AND QUASARS,IRINI SAKELLIOU,04700443,40.0,JET DISRUPTION IN WAT RADIO GALAXIES: PROBING THE DYNAMICS OFGALAXY CLUSTERS,2004
ACTIVE GALAXIES AND QUASARS,CLAUDE CANIZARES,04700988,250.0,PROBING THE WARM ABSORBER/EMITTER IN THE SEYFERT 1 GALAXYMARKARIAN 290,2004
ACTIVE GALAXIES AND QUASARS,CLAUDE CANIZARES,04700987,102.0,PROBING THE INTERGALACTIC MEDIUM AT LOW REDSHIFT,2004
ACTIVE GALAXIES AND QUASARS,MARIANO MENDEZ,04700994,97.0,SOFT X-RAY EMISSION AND ABSORPTION IN NGC 4051,2004
 ACTIVE GALAXIES AND QUASARS,STEPHEN MURRAY,04700017,28.0,NGC 4569 LINEAR,2004
ACTIVE GALAXIES AND QUASARS,GORDON GARMIRE,04700079,10.0,ALTERNATE-A STUDY OF QUASAR EVOLUTION WITH THE AID OF LENSING,2004
ACTIVE GALAXIES AND QUASARS,GORDON GARMIRE,04700057,30.0,A STUDY OF QUASAR EVOLUTION WITH THE AID OF LENSING,2004
ACTIVE GALAXIES AND QUASARS,IAN GEORGE,04701017,60.0,SIMULTANEOUS XMM-NEWTON AND CXO/HETGS OBSERVATIONS OF SEYFERT 1GALAXIES,2004
ACTIVE GALAXIES AND QUASARS,TRACEY TURNER,04701018,100.0,DECONVOLVING THE FE KA LINE IN NGC 2110,2004
CLUSTERS OF GALAXIES,CHRISTOPHER KOCHANEK,04800001,60.0,THE HOST GALAXIES OF TIME DELAY LENSES: AN INDEPENDENT ROUTE TOTHE HUBBLE CONSTANT,2004
CLUSTERS OF GALAXIES,CRAIG SARAZIN,04800012,20.0,A HIGH-REDSHIFT (Z=0.95) CLUSTER REVEALED BY A FIRST BENT-DOUBLERADIO SOURCE,2004
CLUSTERS OF GALAXIES,STEPHEN MURRAY,04800055,50.0,CLUSTER - CL1641+4001,2004
CLUSTERS OF GALAXIES,GORDON GARMIRE,04800056,40.0,SELF-INTERACTING DARK MATTER HALOS ON SUB-CLUSTER SCALES,2004
CLUSTERS OF GALAXIES,MELVILLE ULMER,04800149,30.0,DISENTANGLING THE INFLUENCE OF COSMOLOGICAL PARAMETERS ANDSTRUCTURE FORMATION IN THE UNIVERSE WITH DISTANT CLUSTERS OF,2004
CLUSTERS OF GALAXIES,HARALD EBELING,04800167,94.0,THE MASS DISTRUBUTION IN THE MOST DISTANT VIRIALIZED GALAXYCLUSTER KNOWN,2004
CLUSTERS OF GALAXIES,STEFANO ETTORI,04800192,80.0,SPATIALLY RESOLVED OBSERVATION OF A MAJOR MERGING EVENT IN THESHAPLEY SUPERCLUSTER,2004
CLUSTERS OF GALAXIES,CALEB SCHARF,04800280,500.0,SURVEYING THE FORNAX CLUSTER OF GALAXIES,2004
CLUSTERS OF GALAXIES,MEGAN DONAHUE,04800327,90.0,A SEARCH FOR FOSSILS OF FEEDBACK IN THREE RADIO- ANDOPTICALLY-QUIET COOLING FLOWS,2004
CLUSTERS OF GALAXIES,CRAIG SARAZIN,04800347,120.0,THE HIFLUGCS CLUSTER SURVEY: A CORNERSTONE FOR COSMOLOGY,2004
CLUSTERS OF GALAXIES,ALEXEY VIKHLININ,04800391,50.0,OBSERVING THE X-RAY LUMINOUS GALAXY CORONAE IN A1367,2004
CLUSTERS OF GALAXIES,RENATO DUPKE,04800402,70.0,INTRACLUSTER GAS BULK VELOCITIES IN THE CENTAURUS CLUSTER,2004
CLUSTERS OF GALAXIES,PASQUALE MAZZOTTA,04800425,95.0,STUDY OF A COLD FRONT IN A MASSIVE COOLING FLOW CLUSTER OFGALAXIES WITH STRONG LENSING,2004
CLUSTERS OF GALAXIES,STEVEN ALLEN,04800426,100.0,A DETAILED STUDY OF THE LUMINOUS LENSING CLUSTER ABELL 2390,2004
CLUSTERS OF GALAXIES,TREVOR PONMAN,04800451,50.0,ENTROPY FLUCTUATIONS IN GALAXY GROUPS,2004
CLUSTERS OF GALAXIES,STEVEN ALLEN,04800458,120.0,"COSMOLOGICAL CONSTRAINTS FROM THE X-RAY GAS MASS FRACTION IN THEMOST LUMINOUS, RELAXED CLUSTERS",2004
CLUSTERS OF GALAXIES,GORDON GARMIRE,04800361,85.0,A CHANDRA SURVEY OF A UNIFORMLY-SELECTED SAMPLE OF HIGH-REDSHIFTGALAXY CLUSTERS,2004
CLUSTERS OF GALAXIES,BRIAN MCNAMARA,04800521,110.0,REDUCED COOLING & FEEDBACK IN CLUSTER COOLING FLOWS,2004
CLUSTERS OF GALAXIES,PIERO ROSATI,04800566,190.0,THE PHYSICAL PROPERTIES OF A MASSIVE CLUSTER AT Z=1.235,2004
CLUSTERS OF GALAXIES,CHRISTOPHER FASSNACHT,04800683,100.0,AN X-RAY STUDY OF A LENS-SELECTED GROUP OF GALAXIES AT Z=0.29,2004
CLUSTERS OF GALAXIES,HARALD EBELING,04800694,60.0,THE ASSEMBLY OF A GIANT GALAXY CLUSTER AT Z=0.545,2004
CLUSTERS OF GALAXIES,MICHAEL LIU,04800713,45.0,CHANDRA OBSERVATIONS OF A PROTOCLUSTER AT Z = 1.31,2004
CLUSTERS OF GALAXIES,MAXIM MARKEVITCH,04800749,32.0,CHANDRA OBSERVATIONS OF TWO DYNAMICALLY YOUNG GALAXY CLUSTERSA2069 AND A2384,2004
CLUSTERS OF GALAXIES,JIMMY IRWIN,04800810,35.0,TEMPERATURE AND METAL ABUNDANCE DISTRIBUTIONS OF THE HOT GASWITHIN ABELL 3571,2004
CLUSTERS OF GALAXIES,AARON LEWIS,04800884,48.0,THE NATURE OF LOW SURFACE BRIGHTNESS X-RAY CLUSTERS OF GALAXIES,2004
CLUSTERS OF GALAXIES,NAOMI OTA,04800913,20.0,DOES A SPIRAL-ONLY COMPACT GROUP HAVE DIFFUSE GAS?,2004
CLUSTERS OF GALAXIES,JOHN HUGHES,04800927,140.0,CHANDRA OBSERVATIONS OF DLS SHEAR-SELECTED CLUSTERS,2004
CLUSTERS OF GALAXIES,DIAB JERIUS,04800844,71.0,ABELL 520: A LABORATORY EXPERIMENT IN CLUSTER MERGERS,2004
CLUSTERS OF GALAXIES,ALASTAIR EDGE,04800980,40.0,THE REMARKABLE ARC IN ABELL 1201 - PROBING THE MASS PROFILE OFCLUSTERS DOWN TO 10KPC,2004
CLUSTERS OF GALAXIES,STEPHEN MURRAY,04800013,45.0,X-RAY STUDIES OF DYNAMICALLY YOUNG CLUSTERS OF GALAXIES,2004
CLUSTERS OF GALAXIES,LEON VANSPEYBROECK,04800990,20.0,"X-RAY/SZ DETERMINATION OF COSMOLOGICAL PARAMETERS, PART II",2004
CLUSTERS OF GALAXIES,LEON VANSPEYBROECK,04800103,370.0,X-RAY/SZ DETERMINATION OF COSMOLOGICAL PARAMETERS,2004
CLUSTERS OF GALAXIES,MONIQUE ARNAUD,04801019,15.0,MASS CONTENT & DYNAMICAL STATE OF 3 OPTICALLY SELECTED HIGH Z(Z>0.8) CLUSTERS,2004
EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,CHRISTINE JONES,04900340,275.0,A CHANDRA WIDE-FIELD SURVEY TO MAP THE COSMIC WEB ANDINVESTIGATE THE EVOLUTION OF NUCLEAR ACCRETION,2004
EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,FABRIZIO FIORE,04900449,45.0,CHASING QUASAR 2,2004
EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,IAN MCHARDY,04900940,60.0,A CHANDRA/XMM ATTACK ON THE ASTROPHYSICS OF THE HARD X-RAYBACKGROUND.,2004
EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,STEPHEN MURRAY,04901013,5.0,CHANDRA LARGE SCALE SURVEY OF THE NOAO BOOTES DEEP FIELD,2004
EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,CHRISTINE JONES,04901014,25.0,A CHANDRA WIDE-FIELD SURVEY TO MAP THE COSMIC WEB ANDINVESTIGATE THE EVOLUTION OF NUCLEAR ACCRETION,2004
GALACTIC DIFFUSE EMISSION AND SURVEYS,STEPHEN MURRAY,04910023,325.0,CHANDRA LARGE SCALE SURVEY OF THE NOAO BOOTES DEEP FIELD,2004
